,xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
318,N598115432,,null,null,null,null,Palermo Via Giuseppe Crispi SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"religion,other_temples,interesting_places",13.338841438293457,38.124271392822266
319,N1816345209,museo internazionale delle marionette Antonio Pasqualino,http://www.museomarionettepalermo.it/;http://museomarionettepalermo.it/,null,https://it.wikipedia.org/wiki/Museo%20internazionale%20delle%20marionette%20Antonio%20Pasqualino,https://commons.wikimedia.org/wiki/File:Museo_delle_Marionette.jpg,Palermo Piazzetta Antonio Pasqualino museo internazionale delle marionette Antonio Pasqualino SIC PA I Circoscrizione Italia 90133 it 5 Kalsa ,"cultural,museums,interesting_places,other_museums",13.370555877685547,38.11853790283203
320,N6385323217,Museo Diocesano di Monreale,http://www.museodiocesanomonreale.it/;http://www.museodiocesanomonreale.it,null,https://it.wikipedia.org/wiki/Museo%20diocesano%20%28Monreale%29,https://commons.wikimedia.org/wiki/File:Museo_Diocesano_di_Monreale_%28sala_San_Placido%29.jpg,Via Arcivescovado Monreale Museo Diocesano di Monreale SIC PA Italia 90046 it 2 ,"cultural,museums,interesting_places,art_galleries",13.292780876159668,38.081993103027344
321,N4056938289,Museo Diocesano di Palermo (MUdiPA),http://www.museodiocesanopa.it,null,https://en.wikipedia.org/wiki/Diocesan%20Museum%20of%20Palermo,https://commons.wikimedia.org/wiki/File:Guglielmo_Borremans_-_Nativity_scene.png,Palermo Via Matteo Bonello Museo Diocesano di Palermo (MUdiPA) SIC PA I Circoscrizione Italia 90100 it 2 Il Capo ,"cultural,museums,interesting_places,art_galleries",13.355544090270996,38.113731384277344
322,N1927130930,Museo d'arte e archeologia Ignazio Mormino,http://www.comune.palermo.it/musei/mormino/,null,https://ar.wikipedia.org/wiki/%3A%D9%85%D8%AA%D8%AD%D9%81%20%D8%A7%D8%AC%D9%86%D8%A7%D8%B2%D9%8A%D9%88%20%D9%85%D9%88%D8%B1%D9%85%D9%8A%D9%86%D9%88%20%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86%20%D9%88%D8%A7%D9%84%D8%A2%D8%AB%D8%A7%D8%B1,https://commons.wikimedia.org/wiki/File:Museo_archeologico_Ignazio_Mormino.jpg,Palermo Via della Libertà SIC PA VIII Circoscrizione Italia 90143 it 52 ,"archaeological_museums,cultural,museums,interesting_places,history_museums,art_galleries",13.348925590515137,38.13444137573242
323,R1291721,Palazzo Steri,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=20&id=111;http://www.musei.unipa.it/carceri.html,null,https://en.wikipedia.org/wiki/Palazzo%20Chiaramonte,https://commons.wikimedia.org/wiki/File:Palermo-Palazzo-Chiaramonte-bjs2007-01.jpg,Palermo Palazzo Steri SIC PA I Circoscrizione Italia 90133 Piazza Marina it Kalsa ,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",13.370019912719727,38.117584228515625
324,W685468670,Sicilian Ethnographic Museum Giuseppe Pitrè,null,null,https://en.wikipedia.org/wiki/Sicilian%20Ethnographic%20Museum%20Giuseppe%20Pitr%C3%A8,https://commons.wikimedia.org/wiki/File:Palermo23.jpg,Palermo SIC PA VII Circoscrizione Italia 90146 it Pallavicino ,"cultural,museums,interesting_places,local_museums",13.330838203430176,38.166969299316406
325,W143741766,Museo Archeologico Regionale Antonio Salinas,http://www.regione.sicilia.it/beniculturali/salinas/,null,https://en.wikipedia.org/wiki/Antonino%20Salinas%20Regional%20Archeological%20Museum,https://commons.wikimedia.org/wiki/File:Museoarcheosalinas.JPG,Palermo SIC PA I Circoscrizione Italia 90132 Via Bara All'Olivella it La Loggia ,"archaeological_museums,cultural,museums,interesting_places,history_museums",13.36078929901123,38.12086486816406
326,W162450143,Museo di Geologia Gemmelaro,http://www.unipa.it/museogemmellaro,null,https://it.wikipedia.org/wiki/Museo%20di%20paleontologia%20e%20geologia%20Gaetano%20Giorgio%20Gemmellaro,https://commons.wikimedia.org/wiki/File:Elephant_skeleton_in_Museo_Gemellaro%2C_Palermo.jpg,Palermo Corso Tukory Museo di Geologia Gemmelaro SIC PA I Circoscrizione Italia 90127 it 131 Albergheria ,"cultural,museums,interesting_places,other_museums",13.35945987701416,38.10903549194336
327,Q106727264,Villa Zito,null,null,https://it.wikipedia.org/wiki/Villa%20Zito,https://commons.wikimedia.org/wiki/File:Villa_Zito_-_Veduta_esterna.jpg,Palermo Via della Libertà SIC PA VIII Circoscrizione Italia 90143 it 52 ,"museums,cultural,interesting_places,art_galleries",13.349108695983887,38.13447570800781
328,Q3891122,Palazzo Ziino,null,null,https://it.wikipedia.org/wiki/Palazzo%20Ziino,https://commons.wikimedia.org/wiki/File:Palazzo_Ziino.jpg,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90139 it 53 ,"museums,cultural,interesting_places,other_museums",13.351702690124512,38.12407302856445
329,W315192697,Teatro Marmoreo,null,null,https://it.wikipedia.org/wiki/Teatro%20marmoreo,https://commons.wikimedia.org/wiki/File:Marmoreo.jpg,Palermo SIC PA I Circoscrizione Italia Piazza del Parlamento Cortile Maqueda it Albergheria ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.354462623596191,38.11135482788086
330,W24891138,Giardino Garibaldi,null,null,https://it.wikipedia.org/wiki/Giardino%20Garibaldi,https://commons.wikimedia.org/wiki/File:Ficus_pzza_marina-65_2_4-Edit.jpg,Palermo Via Quattro Aprile SIC PA I Circoscrizione Italia 90133 Piazza Marina it Kalsa ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.368975639343262,38.117679595947266
331,W426480998,Quattro Canti,null,null,https://en.wikipedia.org/wiki/Quattro%20Canti,https://commons.wikimedia.org/wiki/File:Palermo_0613_2013.jpg,Palermo SIC PA I Circoscrizione Italia Quattro Canti it La Loggia ,"squares,interesting_places,monuments_and_memorials,cultural,monuments,urban_environment,historic",13.361459732055664,38.11568069458008
332,W551739404,Fontana del Genio a Villa Giulia,null,null,https://en.wikipedia.org/wiki/Fontana%20del%20Genio%20a%20Villa%20Giulia,https://commons.wikimedia.org/wiki/File:GenioPalermoMarabitti.JPG,Palermo Via Abramo Lincoln Orto Botanico SIC PA I Circoscrizione Italia 90133 it 2 Kalsa ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.374528884887695,38.11298751831055
333,W305542200,Parco della Favorita,null,null,https://en.wikipedia.org/wiki/Parco%20della%20Favorita,https://commons.wikimedia.org/wiki/File:Palermo37.jpg,Palermo Viale Ercole SIC PA VII Circoscrizione Italia 90143 it Pallavicino ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.339463233947754,38.16073989868164
334,N2027074010,Museo dell'Osservatorio Astronomico,http://www.astropa.inaf.it/,null,https://en.wikipedia.org/wiki/Palermo%20Astronomical%20Observatory,https://commons.wikimedia.org/wiki/File:0564_-_Palermo_-_Palazzo_dei_Normanni%2C_facciata_principale_-_Foto_Giovanni_Dall%27Orto%2C_28-Sept-2006.jpg,Palermo Piazza del Parlamento Palazzo dei Normanni SIC PA I Circoscrizione Italia 90134 it 1 Albergheria ,"cultural,museums,interesting_places,other_museums",13.353172302246094,38.1114387512207
335,N2498804753,"Modern art gallery ""Empedocle Restivo""",http://www.galleriadartemodernapalermo.it,null,https://en.wikipedia.org/wiki/Modern%20Art%20Gallery%20Sant%27Anna,https://commons.wikimedia.org/wiki/File:Galleria_d%27Arte_Moderna_Palermo.jpg,"Palermo Galleria d'arte moderna ""Empedocle Restivo"" SIC PA I Circoscrizione Italia 90133 Via Sant'Anna it 21 Kalsa ","cultural,museums,interesting_places,art_galleries",13.365835189819336,38.11507797241211
336,W30877778,Politeama Garibaldi,https://orchestrasinfonicasiciliana.it/it/fondazione-oss/il-politeama-garibaldi,null,https://en.wikipedia.org/wiki/Teatro%20Politeama%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Palermo_Teatro_Politeama_BW_2012-10-09_16-44-27.jpg,Palermo Via Filippo Turati SIC PA VIII Circoscrizione Italia 90139 it ,"cultural,theatres_and_entertainments,interesting_places,opera_houses",13.356782913208008,38.12519454956055
337,W279882518,Teatro Santa Cecilia,http://www.thebrassgroup.it/,null,https://it.wikipedia.org/wiki/Teatro%20Santa%20Cecilia,https://commons.wikimedia.org/wiki/File:Real_Teatro_Santa_Cecilia%2C_Palermo.jpg,Palermo SIC PA I Circoscrizione Italia Vicolo Teatro Santa Cecilia 90140 it Kalsa ,"cultural,theatres_and_entertainments,interesting_places,other_theatres",13.365802764892578,38.11406326293945
338,W416389735,Teatro Nuovo Montevergini,http://www.nuovomontevergini.com/it/index.jsp,null,https://it.wikipedia.org/wiki/Teatro%20Nuovo%20Montevergini,https://commons.wikimedia.org/wiki/File:Chiesa_di_Santa_Maria_delle_Grazie_di_Montevergine_%28Palermo%29.JPG,Palermo Via Montevergini Teatro Nuovo Montevergini SIC PA I Circoscrizione Italia 90134 it 8 Il Capo ,"religion,churches,cultural,theatres_and_entertainments,interesting_places,other_theatres,other_churches",13.358367919921875,38.11524200439453
339,W24705750,Foro Italico,null,null,https://en.wikipedia.org/wiki/Foro%20Italico%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Foro_Italico_10.jpg,Palermo Foro Italico Umberto I SIC PA I Circoscrizione Italia 90123 it Kalsa ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.375048637390137,38.11719512939453
340,N1572913967,Galleria Regionale,http://www.regione.sicilia.it/beniculturali/palazzoabatellis/,null,https://en.wikipedia.org/wiki/Palazzo%20Abatellis,https://commons.wikimedia.org/wiki/File:Palermo-Palazzo-Abatellis-bjs2007-01.jpg,Palermo Via Alloro SIC PA I Circoscrizione Italia 90133 it Kalsa ,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",13.371175765991211,38.11659240722656
341,N2505339869,Teatro di Verdura,null,null,https://it.wikipedia.org/wiki/Teatro%20di%20Verdura,https://commons.wikimedia.org/wiki/File:2012-11-03_Teatro_di_Verdura_1920x1440.JPG,Palermo Via Villa Rosato SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"cultural,theatres_and_entertainments,interesting_places,other_theatres",13.333650588989258,38.16073989868164
342,W81301717,Herbarium Mediterraneum,http://www.ortobotanico.unipa.it/,null,https://en.wikipedia.org/wiki/Orto%20botanico%20di%20Palermo,https://commons.wikimedia.org/wiki/File:Orto_botanico_palermo.jpg,Palermo Via Abramo Lincoln Orto Botanico SIC PA I Circoscrizione Italia 90133 it 2 Kalsa ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.373279571533203,38.11347961425781
343,W24701808,Orto Botanico,http://www.ortobotanico.unipa.it/,null,https://en.wikipedia.org/wiki/Orto%20botanico%20di%20Palermo,https://commons.wikimedia.org/wiki/File:Orto_botanico_palermo.jpg,Palermo Via Abramo Lincoln Orto Botanico SIC PA I Circoscrizione Italia 90133 it 2 Kalsa ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.374077796936035,38.11123275756836
344,W317811325,Cantieri Culturali alla Zisa,http://www.cantiericulturaliallazisa.it/;https://turismo.comune.palermo.it/palermo-welcome-cantieri-culturali-alla-zisa.php,null,https://it.wikipedia.org/wiki/Cantieri%20Culturali%20alla%20Zisa,https://commons.wikimedia.org/wiki/File:Cantieri_Culturali_della_Zisa%2C_Palermo_-_Spazio_Zac_-_Foto_di_Cristiano_Drago.jpg,Palermo Via Paolo Gili Cantieri Culturali alla Zisa SIC PA V Circoscrizione Italia 90138 it 4 Olivuzza ,"cultural,museums,interesting_places,other_museums",13.338521003723145,38.11824417114258
345,N4239693515,Genio di Palazzo Pretorio,null,null,https://it.wikipedia.org/wiki/Genio%20di%20Palazzo%20Pretorio,https://commons.wikimedia.org/wiki/File:Palermo_-_Palazzo_Pretorio_interno_statua_del_Genio_di_Palermo.jpg,Palermo Corso Vittorio Emanuele SIC PA I Circoscrizione Italia 90133 Piazza Pretoria it La Loggia ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.362438201904297,38.115234375
346,N2215309343,Museo del Risorgimento Vittorio Emanuele Orlando,http://www.storiapatria.it/,null,https://it.wikipedia.org/wiki/Museo%20del%20Risorgimento%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Palermo-San-Domenico-bjs2007-01.jpg,Palermo Lucchese SIC PA I Circoscrizione Italia 90133 Piazza San Domenico it 11 La Loggia ,"cultural,museums,interesting_places,other_museums",13.363090515136719,38.119407653808594
347,W143736592,Colonna dell'Immacolata,null,null,https://it.wikipedia.org/wiki/Colonna%20dell%27Immacolata%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Palermo-Colonna-Immacolata-bjs2007-01.jpg,Palermo Via Giovanni Meli SIC PA I Circoscrizione Italia 90133 Piazza San Domenico it La Loggia ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,monuments",13.36289119720459,38.11872863769531
348,R7897700,Giardino della Zisa,null,null,https://it.wikipedia.org/wiki/Giardino%20della%20Zisa,https://commons.wikimedia.org/wiki/File:Palermo-Zisa-bjs2007-01.jpg,Palermo Via Francesco Domenico Guerrazzi SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"gardens_and_parks,cultural,urban_environment,interesting_places",13.34269905090332,38.1165771484375
349,W24701601,Villa Trabia,null,null,https://it.wikipedia.org/wiki/Villa%20Trabia,https://commons.wikimedia.org/wiki/File:Villa_trabia.jpg,Palermo Via Piersanti Mattarella SIC PA VIII Circoscrizione Italia 90141 it ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.347990989685059,38.130069732666016
350,W170781200,Parco Uditore,http://www.parcouditore.org/,null,https://it.wikipedia.org/wiki/Parco%20Uditore,https://commons.wikimedia.org/wiki/File:Parco_Uditore_Palermo.jpg,Palermo Piazza Albert Einstein SIC PA V Circoscrizione Italia 90145 it Passo di Rigano ,"gardens_and_parks,cultural,urban_environment,interesting_places",13.327573776245117,38.129764556884766
351,W558126259,Fontana del Garraffo,null,null,https://en.wikipedia.org/wiki/Fontana%20del%20Garraffo,https://commons.wikimedia.org/wiki/File:Fontana_del_Garraffo_-_Piazza_Marina_2.jpg,Palermo Sicily Cool SIC PA I Circoscrizione Italia 90133 Piazza Marina it 11 Kalsa ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.367454528808594,38.11796569824219
352,W81497734,Parco D'Orleans,null,null,https://it.wikipedia.org/wiki/Parco%20d%27Orl%C3%A9ans,https://commons.wikimedia.org/wiki/File:Parco_d%27orleans.jpg,Palermo Piazza Indipendenza SIC PA IV Circoscrizione Italia 90128 it ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.35256290435791,38.109130859375
353,N8266578279,Archivio Storico Comunale,http://www.comune.palermo.it/comune/settori/cultura/istituzioni_culturali.htm,null,https://it.wikipedia.org/wiki/Archivio%20storico%20comunale%20di%20Palermo,https://commons.wikimedia.org/wiki/File:Archivio_storico_comunale.jpg,Palermo Via Giardinaccio SIC PA I Circoscrizione Italia 90140 it Kalsa ,"cultural,museums,interesting_places,local_museums",13.363542556762695,38.11372375488281
354,N267186897,Dante,null,null,https://it.wikipedia.org/wiki/Via%20Dante%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Via_dante_%28palermo%29.jpg,Palermo Via Guglielmo Marconi SIC PA VIII Circoscrizione Italia 90141 it ,"cultural,cinemas,theatres_and_entertainments,interesting_places",13.346234321594238,38.124305725097656
355,N4169725549,Teatro Garibaldi,http://www.politeama.eu/,null,https://it.wikipedia.org/wiki/Teatro%20Garibaldi%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Teatro_garibaldi_palermo.JPG,Palermo Teatro Garibaldi SIC PA I Circoscrizione Italia 90133 Via Castrofilippo it 90 Kalsa ,"cultural,theatres_and_entertainments,interesting_places,other_theatres",13.3690767288208,38.11398696899414
356,W326767374,Giardino dei Giusti,null,null,https://it.wikipedia.org/wiki/Giardino%20dei%20Giusti%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Giardini_dei_Giusti_Palermo.jpg,Palermo Vicolo San Carlo SIC PA I Circoscrizione Italia 90133 it Kalsa ,"urban_environment,gardens_and_parks,cultural,interesting_places",13.36751937866211,38.11509704589844
